id,requester_id,subject,status,priority,created_at
41573,05789c4e-40b3-444f-a82a-448701bb7096,Method deep parent property yeah table can win.,open,low,2024-06-25 06:46:51
75708,87e7f531-0c14-4a0a-ae46-330e96ce8d7a,Wear military name current long.,open,normal,2024-01-21 15:48:14
93799,f1a2d969-9f3c-45b3-83f0-3c3ddacbb890,Couple position fall nor it peace help.,open,normal,2024-02-20 21:03:18
88692,417ddb66-7081-449f-bd6a-308c595c8873,Ago thought maybe thank citizen.,closed,normal,2022-08-06 00:26:36
76974,60afbf17-c905-4549-8daa-b328cee7ce70,Local page true provide.,closed,low,2025-05-04 03:55:19
55288,aa36d9d5-e966-46b3-8c7d-f5e8093e0bb6,Military black then not.,solved,normal,2023-08-28 12:37:37
86647,49f41ee0-4bf1-4aab-9028-44a72f677dc3,Her affect decide land why.,solved,low,2024-02-09 01:42:52
80876,cbc0c30f-717a-4807-9ad1-748c8ec792c8,Cover total leader miss less surface.,solved,low,2023-06-15 03:02:39
86653,d9c0c090-debf-40d1-8947-cbf41aa28342,Customer later teach social rich ahead expert.,solved,high,2025-04-13 15:00:03
92036,ea3ecc47-5679-469d-9e93-6588ac895dee,Soon unit middle game prove.,open,low,2025-06-18 00:09:14
62786,b0ddaeec-8d2a-46b9-8383-52a4be35c2b4,Increase anyone science hard start age.,open,high,2025-04-30 12:55:14
67463,24e2a56d-5bf6-48ee-8eef-f2cc6ac337f5,Some anyone production field.,solved,high,2025-05-24 06:50:25
30769,8a6d3c37-dac0-4277-951b-032463e6793d,Care reflect stage.,open,low,2023-10-10 12:56:28
75636,448c130c-032d-419c-bce6-42b8a04fd297,Time perform leader raise writer meeting.,solved,high,2024-03-06 11:35:23
61368,008bad4d-5c9c-4cf1-bf01-234850f702de,Force new ground movie fish could.,open,normal,2024-06-30 07:10:12
33566,f9abfafc-4b4d-44cc-b44c-8c36379826dd,Ask sell book ten future avoid.,closed,high,2022-12-01 17:19:42
87332,a2f260ae-b210-4b7b-a438-f15edc84d6dc,Goal former able home through public audience.,solved,low,2025-06-01 15:53:11
11057,aa92a719-49ed-440a-9fea-d5ba31c7d1a5,Too different or again such notice.,solved,low,2025-04-16 07:15:42
50084,50dfcaad-540c-46bf-82a5-5c7ec625a6f0,Admit partner day concern sister dog structure.,closed,normal,2024-04-23 18:12:21
28765,01ed40bc-df4c-4440-af20-6391902fdfc2,Under yeah face political hit subject.,solved,low,2025-07-15 18:41:18
70357,00a284b8-2450-4f76-94d7-919753fbe40f,Unit throughout help expert drop.,solved,low,2024-05-04 03:07:17
25995,f8c23f22-9902-48b3-8c77-df7ed86edc04,Information arrive newspaper shake.,closed,low,2024-06-03 15:15:44
12447,69310a16-1da7-42d8-a89f-533426b1aab5,Speak machine full attack your I visit.,solved,high,2025-05-22 17:32:52
55500,79d0d444-a570-4c9f-a552-42e88b7ef86e,Want candidate father final learn.,solved,low,2025-05-17 19:11:28
49565,afef9c5d-ae93-4f47-928b-ea3fa2eab817,School another expert its always follow than.,open,normal,2025-04-27 14:53:39
14623,6176c3a8-a14b-41c7-b03c-7e0ea442fc98,Language face such any put approach.,solved,normal,2025-06-17 17:28:57
47175,8981b6fa-0356-4c8b-86e1-96d88595cb1a,Candidate common trouble image admit.,solved,normal,2023-05-27 20:08:14
87594,52ee56a5-731c-49b0-a155-58b276c3c973,Ok generation child.,solved,normal,2024-09-06 16:34:57
56553,808df2f8-73e5-4c0a-913d-6a154619f9c4,Help site might war.,solved,normal,2025-03-19 19:19:02
65992,3b06e540-3f63-41f5-af69-910fc988138d,He almost road beat stuff which ago.,closed,normal,2023-04-06 10:27:15
31517,7230257b-ddce-4901-a441-9fb92a402b8f,General stuff since specific.,closed,high,2025-03-14 23:46:47
42892,09c58bce-fa76-470c-b52b-01567b4cc01f,Beat food change perform.,solved,high,2024-07-26 15:33:34
71165,1c28ee16-e2fc-4106-a8ac-5912375778f3,Every buy manager court.,open,normal,2025-01-25 15:44:15
83841,5bbff387-407f-4c11-ba55-28ff8836c38b,Sister on quality eye.,open,high,2025-01-09 15:45:29
21765,6fe2cdd7-e8f3-4124-83e9-7ecdff3b3729,Become key though watch bring weight any.,solved,normal,2025-03-31 23:29:57
93514,8fe35578-a41f-4480-b1d8-380657f46c0e,Second wrong herself rest what.,open,normal,2025-04-07 02:29:19
77692,9dce2624-e4b2-4235-8fcc-2ed682390aba,Law history past test majority eye become.,open,high,2025-04-22 22:39:21
18323,deead6c1-e24b-4556-b487-e012ff41c68d,Stand television his that item.,open,low,2024-04-21 22:12:56
27173,d206327c-a33d-46ac-9fbe-8decac642583,Bag term second north generation.,solved,high,2025-06-08 04:18:57
95072,e58aaf40-696a-4d4b-98ec-573df0bdba0c,Author on beat personal teacher memory.,solved,normal,2024-05-28 23:50:08
52413,bf10a218-fe0a-45a6-9f78-f9ac1abee33f,Beyond way kind itself give.,solved,normal,2023-06-07 12:40:58
17122,a02c15cb-06b4-419e-87bf-d534b00f8a16,Cause nice type.,open,normal,2023-12-08 13:59:16
81751,a2861856-5440-4e2f-a66a-7fadf71be27a,Kind across without attack book dog cut.,solved,low,2025-04-14 20:23:13
88636,3ae94ec2-ad8d-49e2-8567-33c7991c6aef,Network product television feel professional produce.,closed,low,2025-05-03 08:23:31
35125,c68e5e14-d3b9-486f-ae79-3685cfa67898,Natural clear body market.,open,normal,2024-05-05 05:05:50
82474,6f572ac1-0d28-432c-9e8e-3524323cdd12,Full leg behavior different.,solved,normal,2025-07-17 02:18:25
89352,2789cd64-a8d5-4894-be62-da96b10b95e9,Fine much will billion bring hear.,closed,high,2022-12-03 04:48:25
10483,6be037bc-11e1-4e5f-9f33-843ec603fd6e,Time gas better cost pattern.,solved,normal,2025-03-02 04:41:04
42029,a741fecd-0e02-46a0-9025-49609ef93c2a,Range letter edge environment.,open,low,2025-06-19 07:58:01
38574,12e9e5a9-40d8-4f7d-b692-2955064c767d,Available activity person true.,solved,normal,2025-06-26 11:10:27
53367,2d647365-f830-42ed-83eb-1adf1578606a,Sign western voice court part success.,solved,high,2025-04-08 17:09:49
38661,03d2d8a2-5552-4d68-80e7-2b2a3c9a5a2e,Spring decide science instead art.,closed,normal,2025-03-09 21:12:08
48667,1d2b385d-9ff9-4b11-ba79-57b0f2a5e63f,Door responsibility check against seat mother experience foreign.,solved,normal,2024-11-23 01:38:40
82012,8df10952-30fa-4e92-95c7-70e0085233f2,Draw conference music.,solved,high,2025-07-14 08:04:23
25600,4f0586a8-1107-4a15-a4b9-a6c699e42483,Unit election American charge central.,open,low,2024-08-29 10:49:49
84723,76836036-bdb2-407f-bed6-67724fbf95eb,Operation wide reduce degree other.,solved,normal,2025-02-15 11:02:58
74946,e3d7c549-1a96-456e-884e-3ed0cedadb7e,Everyone owner image fine feel art great term.,closed,high,2025-02-09 10:46:09
25324,4ecb9f09-63b5-4738-a14a-1c6017019152,Watch hope bring arm take argue our wall.,closed,high,2023-06-09 03:16:01
72225,25e3b961-f26c-439a-9e91-9cfca5e13977,More receive economic.,closed,normal,2025-06-29 23:33:14
78044,80bed36d-8b03-4f23-93c4-74f38c085022,Course couple create attorney finish just along also.,solved,normal,2025-05-24 22:10:45
82987,195385fe-b247-4daa-b014-ae76478c4eb0,Town and but that represent eat stop.,solved,high,2025-03-28 17:21:14
53461,c9ebcc83-60d1-455a-88c3-77f69642d41b,Property American game human book until.,solved,normal,2024-12-28 11:45:54
24687,26a35e31-2240-463e-8b95-df9ba5202359,Around office while.,open,low,2024-03-30 12:59:14
39753,1d374e9d-ee46-492e-a7ff-84717e7d58e4,Be commercial always interview surface.,solved,normal,2025-06-07 02:12:48
81150,1e26650f-c854-42cd-bbd2-a503625845ff,Leader consider show side food page determine.,solved,normal,2024-01-21 11:22:36
42278,697348e4-9349-4ca9-af71-e4bd474e46a7,Box if group theory.,solved,low,2025-01-06 01:50:21
84745,27b4438c-bc0d-49c7-8094-c9a13682cd2f,Ask financial simple doctor record doctor soldier.,closed,low,2025-05-12 22:59:24
74082,36a3be4f-8393-4cee-8b79-eb358c9d2bca,Worry government special difficult phone author.,closed,high,2024-09-25 11:22:54
91945,9393ce14-e314-4a4c-97e8-27602a52fa38,Unit trip citizen.,open,normal,2024-08-20 10:30:16
98040,b9d69c17-a239-4cfe-a08d-f3afcd9ee4ce,Themselves away public task approach director.,open,low,2025-06-19 01:30:42
11522,27b4438c-bc0d-49c7-8094-c9a13682cd2f,Front boy ready six physical.,closed,high,2025-02-24 19:08:06
79984,d4741b2f-bacc-4cf5-aea1-aaaaa39efb23,Thus mention most box.,closed,normal,2024-08-15 11:35:24
72924,b58ee4a0-ced0-42d9-8185-57d82e07ee57,Himself reduce operation imagine child whatever kid.,solved,low,2025-02-13 06:44:09
14498,cd9bd25e-e931-452f-a087-ce7c6e129868,Professional exactly college floor.,closed,high,2025-03-11 11:01:40
83324,2f002118-af11-4b45-9b08-34bb9284e7cb,Run financial shake development.,solved,normal,2025-04-30 06:15:34
19118,e1c4920b-cfa4-431c-9aec-c1e073fb7b4c,Recently sound three author even city bed.,open,high,2025-04-24 10:15:12
72229,2e3b9ddf-2afe-40de-9508-76a3a8a92bcd,Second morning position which health stop method.,open,normal,2024-02-24 10:04:47
34149,a12e69d0-cffb-4f86-bcfc-cdbde979b2e7,Choose notice Democrat result set box determine.,closed,normal,2024-08-27 18:41:45
40304,e3cb74b8-1135-4a11-b60d-b30e591c22fb,Current here or structure better size.,open,normal,2025-05-12 05:49:09
22276,300642bd-bb90-4e8a-95e2-eb1678f2467b,Since catch actually go job.,solved,normal,2022-10-14 03:24:43
98107,0c5b7f04-0280-449c-b6e4-326909aa2ddc,Community practice others prepare imagine.,closed,normal,2024-04-22 17:02:17
62905,6d5ef281-783b-47fd-b406-67af7df1f487,Break different be prevent force easy.,closed,high,2025-07-08 13:35:25
12719,1dc29bbf-0000-4c34-9c5d-a16ffeae7161,Difficult nor American.,solved,low,2025-04-02 00:22:56
45647,f82bf48b-015d-4188-b672-6f758c2be16a,Whole ability charge pick paper trip.,open,normal,2025-05-12 03:32:42
34573,22179b0d-c3e5-480c-8646-45972bd4f7a8,Interview car forget.,closed,high,2025-02-17 01:09:45
24549,500114f7-9fc3-4353-ac00-6baa15615c77,Public society enough amount result security action.,solved,high,2025-03-27 01:37:48
45542,2dc8e807-2ff1-4965-9bd2-eec1c991095f,Such black after audience.,open,low,2024-10-25 13:40:14
33529,508bd025-244d-4d74-b49e-9ccc8faebe8a,Local tough three lose.,open,high,2024-07-21 21:10:14
93166,38d5e8a9-592f-46e7-935e-9b62cccbcc17,Art state although.,solved,normal,2024-10-04 21:14:14
78925,1c28ee16-e2fc-4106-a8ac-5912375778f3,Subject the military almost one catch.,open,low,2025-02-21 10:11:31
25021,ce1ecc9a-a6b3-43b4-a823-3ad689ac8bc4,Deal author still say Mrs.,solved,low,2025-03-20 05:10:42
52586,3fe43fd2-b5f8-474a-b6eb-b406c3681a7a,Seat her worry.,open,normal,2024-12-17 06:32:44
49097,6e935616-9e8b-49e4-8cd4-6b94a5f9f953,End rule himself stay.,solved,high,2024-08-31 14:02:31
47441,922cce13-7af6-434d-a786-373534a69ac5,North TV later what network radio room.,closed,normal,2025-04-16 17:00:14
95731,cf220b25-be3e-4985-a2fe-14c57c758c53,View there scene her catch information goal.,open,normal,2025-04-03 18:29:36
60346,abfd3ff8-b659-492f-83aa-f461eef48ac8,If eight thing difference save group.,closed,low,2023-03-22 20:50:43
41432,cdb0fd11-e574-4b6d-8b19-0cef3549fedd,Impact side entire show that less.,closed,normal,2025-07-10 15:19:32
50531,ae5b5934-ed54-4f16-8a0b-ee11aa753dd8,Specific reality six newspaper mouth everything.,closed,normal,2025-06-30 08:10:06
78861,29cff876-1a4d-4e31-aaa5-96fbef2e5b6a,I window think chance able.,closed,high,2024-05-15 06:46:16
71951,5bbff387-407f-4c11-ba55-28ff8836c38b,Police control citizen investment design born.,open,normal,2024-10-18 23:00:10
95273,f7885e1b-93cc-4e65-8550-473cd2b9153b,Open door newspaper according country.,open,high,2025-04-10 05:40:52
54334,0bac452a-eb8f-479d-8a92-5c79cf07dd74,Whole charge recognize wrong condition how.,closed,low,2024-06-03 22:46:06
44569,81837c60-057a-4526-9584-5eb8c9c3b700,Run training plant attack pull grow establish.,solved,low,2025-02-09 16:04:48
51815,08645077-e7ec-4e25-9226-dd0e6ca08546,Four beat plan.,closed,normal,2024-09-03 23:53:58
46064,1f92208c-17e8-4041-ba31-543acc7409cb,Among federal mean cold amount.,solved,normal,2022-12-03 18:38:16
62593,18285813-983e-460a-aa8c-363864cee21d,Stop his rich value manager country.,solved,normal,2024-06-01 00:08:02
99787,57c32ee3-7b50-49a7-9a01-5cd963979c67,Single lose black out want.,solved,normal,2024-10-20 06:18:52
76536,1128b687-9bc3-4886-9b7f-e4670e607676,Style fear truth term the city environmental.,solved,normal,2024-12-01 20:15:35
51926,32c9dbed-a1b9-42dd-96d6-3ec87ab2c601,Kitchen respond let positive.,open,normal,2025-07-02 07:40:11
44541,b83ec6c7-fdad-4c26-9170-24f4ecd7f1bf,Design at find doctor shoulder friend particular.,closed,low,2025-03-14 02:46:16
51377,04afc0c7-d6d6-47ff-b0df-372653a79b5f,New argue new admit.,open,high,2025-05-24 05:53:36
75238,2afba416-00cc-45ee-a687-42c32be358a0,Tough choice positive next between.,open,high,2024-02-27 04:55:32
70645,60c66e05-3d1d-4104-8f86-20c0604a2ca9,Magazine particular thank until wall nearly follow.,open,normal,2025-06-29 08:34:18
43512,4c9c5917-6134-4a31-9c2a-66807c62c1e8,In act conference lawyer parent college.,solved,normal,2024-07-13 05:22:39
52845,ebd18f3c-b64d-467c-aab1-7999074ad5f5,Per may author.,solved,normal,2025-04-17 18:43:32
57626,1c1a62bd-fe5c-4755-8c7a-1ef53da51118,Shake drop seem option only day high.,solved,high,2024-09-16 14:07:52
90693,e702d863-6f72-4a66-b842-13e847ed6e0e,Assume protect describe rock instead.,solved,normal,2025-07-07 22:03:40
58258,ecfc70a6-5242-427e-b6f6-c1c44c486851,Foot war how imagine necessary.,solved,low,2024-07-23 20:08:09
10818,ac50dfa0-097d-4de5-b1e0-0f369a1b3513,Daughter computer world tree.,solved,normal,2025-04-10 00:41:30
81446,5817deb1-8c0e-43f5-a716-fcc482123b97,Trouble rather light difficult amount never Mr.,solved,low,2025-02-27 07:53:44
37295,f13fe0d3-f96a-403a-b963-b8623ced2481,Also without music leader style.,solved,high,2025-06-22 09:12:41
11215,804f2eba-cb33-4978-a885-351c2d059052,Interest participant try although number.,open,normal,2022-10-11 04:07:41
10396,eda5a824-0642-44fe-b5a4-133e5b303579,Pay area nation light degree movie exist.,solved,high,2024-08-09 20:38:11
42392,d80145d7-a5f1-4d02-afc4-2eb188b0a4bd,Southern long performance once college.,open,low,2023-09-14 16:29:05
59367,2e39f45e-f6ae-4e59-8098-afcfc3da0a11,Similar staff especially church difference record.,open,low,2023-09-09 01:37:06
60270,4ec01d82-566f-45a2-a017-f0bfdc449174,Some space water true article.,solved,high,2022-05-20 08:05:42
14412,becbf9a7-d273-4f9b-b293-f615d1863601,Position TV line ability dinner save in.,closed,normal,2025-05-31 20:21:52
81720,ca326d03-d9ca-482d-8dc3-0f374bdfbaf8,Look arrive pull major.,solved,low,2024-12-25 04:00:05
78586,21be3c30-ddb0-4cd4-a70e-d3b03b94e14b,Believe media consumer together first.,closed,low,2025-07-01 07:06:18
67334,afc8b66a-ccc2-4263-b364-bd1ccb7a3a69,Than whole history onto stand.,solved,high,2023-09-10 20:12:47
73531,948581ce-8c25-4729-8f71-f6be406f692b,Woman kind sport world whom property.,solved,low,2025-07-03 19:50:43
71444,09abdd7c-477e-468b-82f4-f8ea56a8059c,Office final behind knowledge each.,solved,high,2025-05-19 17:54:44
11836,aae88875-0202-4fdf-a607-3ad3a0d2121d,Everybody so production again source.,open,low,2025-06-26 04:36:02
30444,d1d08b13-d5f9-4e83-8382-fee5cd127dc1,Cause explain sense mother model.,solved,normal,2024-05-01 08:42:02
51746,db35ad2d-61f0-4fb0-b955-5e2167511768,Back fact design order just brother.,solved,low,2022-12-01 23:26:18
17891,6be89909-3902-4d07-b6f2-12f7d4002849,Well doctor dog toward mission oil.,open,normal,2023-04-18 04:40:16
19729,febe01cf-30c6-40be-8386-f3b5e566c0bb,Role kitchen two feel through cultural.,solved,normal,2024-07-07 01:48:25
78241,95bff6a5-2f9b-46c2-9dcc-79cb52d7d911,Sport form point support good by college wait.,closed,normal,2025-07-16 16:04:04
66912,ae59513a-facb-43c4-aa90-5757178cbe22,Suffer price loss rather effort toward he plan.,closed,low,2024-12-29 12:14:57
77494,0747e65f-1c84-425a-8bcc-761f8778b7b8,Line both over.,closed,low,2025-06-19 23:11:49
26626,b02b03f3-7be7-4491-81de-47895ba74d0e,Might here significant.,open,high,2024-05-30 01:51:14
46067,cac72a2a-a3a3-49d8-b3cb-909fb99bd65c,Region high pattern simple knowledge play.,open,high,2024-10-31 03:33:52
90275,67e3cf57-c420-4326-9771-176d2bc11f00,Yourself speak staff house question rather.,solved,normal,2024-10-15 07:37:47
54843,8fe35578-a41f-4480-b1d8-380657f46c0e,Trade recent clear understand them.,open,low,2025-04-24 17:32:25
22203,fe5d5a18-6cff-4d1f-81b8-a244b006de63,Interest enter she middle.,solved,normal,2023-10-04 08:33:41
59905,fcd807d5-0ede-4f8e-95e4-365a6d15bc6f,Hope happy rate control while close question.,solved,normal,2024-11-27 00:21:14
10750,33c26afb-7d02-47c1-8352-4f2f6887fedf,Maintain technology interview oil trade old method.,open,normal,2025-06-15 04:21:40
70525,7ae2b439-3e84-438f-8dd0-19b9d0905d0a,Now staff decision physical notice enter share sometimes.,open,high,2023-03-22 14:20:14
64222,e73e56f5-7541-49a5-9ebc-02f39eed9205,Walk foot it expert play character.,closed,normal,2023-11-22 05:33:54
92542,9b403d52-fb54-4220-aef6-7305f3ea61ba,Vote image do morning anyone PM treatment.,solved,low,2024-05-25 21:46:24
68424,5bbff387-407f-4c11-ba55-28ff8836c38b,Remember two couple fund.,open,normal,2023-11-07 15:25:02
38667,3ee4f7ce-c8c6-43fe-a595-efa3067e4608,Purpose knowledge resource official give.,open,low,2024-12-12 21:05:58
88100,0300e42e-b6d9-4a3f-9876-4289d451c548,Project somebody build start center like computer.,solved,high,2025-06-11 03:42:17
74260,92ecf139-a0e4-4e60-af25-bbf3a2342f33,Item describe yourself fly true.,solved,low,2024-11-21 09:51:09
10264,dd980a75-e87f-4545-965c-c373e8496dc5,Simple soldier four.,solved,high,2024-10-12 09:28:16
82334,12e9e5a9-40d8-4f7d-b692-2955064c767d,Red consider turn certainly.,solved,normal,2024-12-05 00:36:43
63771,a3c2522d-ebe7-40c4-a086-83e306207ca4,What three into left include book.,closed,high,2024-08-27 16:19:08
26962,85bd4c8b-ac16-4883-8777-4a27c6a0fd6f,Door night suddenly run less.,closed,high,2024-12-13 16:25:02
45397,654b8c62-b959-4c10-91a7-8148141811e6,Evening detail source especially huge service general staff.,open,high,2025-05-07 03:47:34
66843,1d495bcb-f148-4f36-a2d6-a9b45be5b0c7,Reveal hair parent create material window level fight.,solved,high,2024-04-07 09:11:45
67927,fd327428-2df6-4894-81c6-76282831a7b8,They Mr test high final deep offer type.,solved,high,2025-05-12 21:55:46
88454,7955b203-c25e-42e3-adee-a06a15be9044,Miss recognize blood hear student act dinner write.,closed,normal,2025-07-01 07:19:16
76772,80624865-d75c-4c6a-85a4-104e3ee915ec,Enter street debate hit whom center pressure.,closed,high,2025-03-01 02:38:58
33157,71f65d93-716d-44f0-aed7-f35d869f0d9e,And or above book reason project.,solved,low,2025-03-29 03:49:53
18315,74349bcf-3049-457a-ba16-546e8432fe14,Politics ten piece industry heart to fall per.,solved,normal,2025-04-16 05:39:56
79194,cbc630aa-4605-47b1-a5cf-d0d5087fa334,Black physical opportunity claim leader everybody.,solved,normal,2025-02-22 06:08:57
90505,2a36094f-b4b7-44a4-8c7e-e29ab01125c0,Left expert firm able course cut miss.,open,normal,2024-05-04 05:08:03
26065,76b49f5c-f0dc-4821-8072-e70969aad9f8,American enter anything peace.,solved,normal,2024-06-04 16:34:10
59032,8d17f9c7-30b7-4608-98e3-b7cb89b92f01,Significant daughter dog.,solved,normal,2023-12-24 13:20:11
66463,dcb56866-ccd9-4e7d-bf49-0ee99a3c0254,Discuss matter quite throw occur list.,solved,normal,2023-11-26 16:52:15
81996,9ab12e74-a035-4af3-9f7d-550f87a6aa62,Guess body crime central again low coach.,solved,normal,2022-09-21 12:59:37
22986,b23329fb-f54f-4b9a-87c4-309deda85950,Write suffer have end.,closed,high,2024-01-31 10:12:25
24414,c297d265-500f-4b40-9c93-a2625c56a0a3,Authority affect as mean indicate area.,open,low,2022-03-29 21:33:12
98345,5f652ce4-07df-409d-90ec-a15087a02e4d,Before remember clear report none human officer.,solved,normal,2025-04-28 09:53:48
41000,8ad26465-2e3e-4551-97a2-51fea17d6057,Tax poor war.,solved,normal,2025-04-18 21:16:08
13527,5817deb1-8c0e-43f5-a716-fcc482123b97,Seven hospital clear last.,solved,low,2024-06-03 14:14:02
36282,231351a9-4db6-4a92-bd83-26214a43e883,None accept PM lead reality page.,closed,high,2025-03-25 04:52:23
37368,8981b6fa-0356-4c8b-86e1-96d88595cb1a,Able feeling kid know provide remain.,open,normal,2023-08-25 14:14:54
49490,ae395269-2f0f-4f96-92a7-4f2ec7e097c1,Season this close long break.,solved,low,2025-05-23 08:23:03
61678,4d749811-2ffe-47a9-8ce5-2fe709813799,Example site throw general small now.,open,low,2025-05-15 07:17:42
45821,d9075cac-fccd-43c9-970e-16d0a0cbc863,Probably and political explain enter generation staff almost.,closed,high,2025-05-19 08:37:17
65913,60901a24-97ff-4970-acc5-af2b72099e15,Skill should adult play perhaps fast.,open,normal,2025-04-04 03:08:22
47394,6d5ef281-783b-47fd-b406-67af7df1f487,Cell and argue again explain audience.,solved,high,2024-04-05 18:36:42
61440,abdbeb8a-ec5a-4d5b-a287-78cdb1e011f9,Movie miss finally wait challenge claim.,solved,normal,2025-05-03 09:49:09
42657,b26678f6-9bfd-4f0e-9366-a14f531bcc22,Blood fill former account reach respond.,solved,high,2025-06-13 19:48:07
75808,e854881f-fe71-4f53-a925-390cb6b8c90f,Available rest throughout worry price improve.,solved,normal,2024-09-25 06:20:47
61936,32f5ecaf-11d1-4990-847a-5a01daf07fb5,National tend response call like.,open,normal,2023-08-19 05:08:38
59939,29730071-4ca1-4a4e-9f0d-fdfd5f796484,Series alone thus station present entire leg hold.,closed,normal,2024-06-04 02:57:31
47882,49b39366-aa7b-4cb7-8308-653de14e8579,Per however kitchen out white.,open,high,2025-07-16 01:20:34
93656,159c416b-f791-45ba-8d51-95428d432ab1,Hotel easy actually size short.,open,high,2024-11-01 16:50:14
26026,6bede073-e1c7-41ce-b93a-28268dff9b8c,Themselves one store brother.,solved,low,2024-10-12 02:58:57
49927,c98b9d17-84ce-4104-a496-ce9622085e2b,Health strong race million return wait consumer.,open,high,2025-04-23 21:00:23
37006,61ae6794-ebb6-4ab4-811c-2e337a970a14,Word success hold themselves.,open,high,2025-05-27 03:11:02
43888,72ad5607-2a60-4969-818c-dcf0709280a7,Future issue near yet.,solved,normal,2025-07-13 06:17:09
98865,0db4a0e5-9929-45bf-ae26-2c0e42e9557f,Local check far serve station.,open,normal,2025-03-01 11:15:07
26011,eac2fda0-b59e-45a2-8c2e-2d8a1f8edb20,Garden your executive inside.,solved,high,2025-02-05 11:25:34
34062,78695539-d324-4319-85d4-342968c6a865,Lot reduce assume.,open,high,2024-02-29 09:04:05
96659,fc554662-f37c-478d-a844-d89b890d30b9,Much bit believe professional must.,open,low,2025-01-27 00:26:29
11452,50f8ffa8-d262-42fe-bf4b-55e477bab12f,He product check improve.,open,normal,2025-02-21 11:46:29
86837,29a84af5-13d4-4c3d-858a-f00bc96d25b0,Shoulder ahead key bit.,closed,normal,2025-03-08 02:34:49
82745,a4bc4543-2445-4054-a7c4-84c18a75915f,Everybody arm power military use nothing recent.,open,normal,2024-11-07 04:13:14
35205,57b72b20-d3c7-4acb-afd0-9247c71478fa,Different soon form represent boy glass mention paper.,closed,normal,2024-08-26 22:47:01
95286,3e4499e1-bf4f-4372-a3a7-811b415f8de5,Loss business base concern outside test team.,closed,normal,2025-05-01 12:02:36
91983,767dae36-6eef-4cf4-985d-3a57d1419d83,Describe upon quickly suggest positive total information.,closed,normal,2025-01-14 04:10:02
57693,90e6fee5-91ce-442b-a2b1-5cd94590d837,Team ask fear education western.,solved,normal,2024-09-24 04:09:51
84251,6e249a0c-b9f2-4685-b7e5-db37af0dd696,Letter stay where especially.,closed,normal,2024-03-29 10:49:26
98136,a330bf7a-9d38-419a-8416-53fe58da463c,Time institution its foot relationship.,open,normal,2025-06-16 13:41:54
32748,1d13374d-3b55-4909-a73d-d8de812d6e73,Guess nation manage important bad.,open,high,2024-02-27 03:42:15
26237,82136cfc-5749-42d4-9a7c-572849522eca,System stand play condition peace director happen.,closed,high,2025-03-10 02:18:07
24435,32c82b91-64c3-4c64-8c9b-42f633fd33a6,Three away why modern.,closed,high,2025-04-02 06:19:07
48236,e7c5effa-9dbe-4c39-bb23-b0307c3c961c,Office window traditional.,solved,low,2025-05-10 05:46:36
61128,aed3ecf4-b0c7-443e-af6b-93c8acb5bfcc,Will maybe well source make water science.,closed,normal,2024-11-23 13:24:01
40432,e8a8efb3-4560-4621-b4c3-e41240a070d6,Lot simple leader down.,closed,low,2024-11-27 03:09:00
71677,fabde758-6a22-42d3-9553-e57a5c9f242d,Must line region health.,closed,low,2022-12-16 05:08:42
57284,82ebe05d-d42d-411b-81ec-9fa30fb62133,Shoulder need say voice.,closed,normal,2022-11-30 21:19:31
55527,0adb9f5f-9a3d-4c0a-a5cd-e60eed798c18,Send same animal walk yard tough adult.,solved,normal,2023-05-19 07:21:29
47677,db895402-4d26-4e85-bc81-e42c85dc31b1,Or manager mouth base sport them physical.,solved,high,2025-06-07 16:43:46
21915,d23ada33-1798-418c-972f-168271f858c7,Who past picture door century would.,solved,high,2025-07-09 08:44:50
25972,b68c5614-765d-419f-bc72-f633b9dca732,Certainly simple cover finish hour green positive.,closed,normal,2025-07-06 21:56:34
33390,d1045cf7-f010-42c5-9d55-06fb665cc80b,Then world describe west perhaps.,solved,normal,2025-05-05 18:57:23
36570,06365c28-e003-4805-8316-e5369fec4673,Argue if production participant world both second.,closed,high,2025-03-17 03:07:58
54446,3410305a-477c-42ea-8011-dd8962d09390,Thus find high soldier.,open,high,2025-07-08 12:31:48
13851,1a4996b1-91ee-4fb9-9a35-04fe96dfc4f0,Suddenly sing action.,closed,normal,2024-04-01 01:08:13
86705,241d243f-4f93-4fb6-bb15-d244115ffcd0,Music explain fine soon.,solved,high,2024-05-26 17:53:55
49325,c56ce0b2-c1ac-47b5-a3b3-260f621a3a08,Which discover gun.,solved,high,2025-03-18 08:28:34
36584,ce4a46c0-ee98-488e-ad32-1b554be5608c,No someone help method about.,open,low,2025-01-09 21:09:30
22471,65ece65d-716d-4b42-957f-c68b95f01839,Represent message hot soldier television.,solved,high,2025-06-20 07:28:59
23235,fe441073-7fab-4698-83fe-19b23419312f,Beat stop now bit debate.,solved,high,2022-10-14 12:42:09
94555,39115db5-1afd-4d7e-9e2d-42196780a1b6,Scene instead remember across.,open,high,2023-03-12 01:40:03
61456,5e173909-2b23-485e-8220-1f585034776c,Staff value subject anything.,open,normal,2025-06-02 22:39:26
71162,9f9fbdc5-c0f6-45f9-9656-5362c11852f7,Half many consider throw determine international him.,solved,high,2024-05-25 13:24:26
46432,5053170b-67e6-49be-88bc-5bd6691564d2,Guy sometimes air environment boy.,solved,normal,2024-10-18 12:07:30
91292,c3bafeaa-1254-4513-b5a1-c237e0cd0467,Condition still staff matter store activity.,solved,high,2024-01-16 01:10:25
